project_code,customer_code,invoice_number,email,name,status,amount,created_at,branch
PRJ-58147,CUST-58147,INV-58147,user58147@example.com,Company 58147,active,100,1/1/2024,2201
PRJ-58148,CUST-58148,INV-58148,user58148@example.com,Company 58148,active,100,1/1/2024,2201
PRJ-58149,CUST-58149,INV-58149,user58149@example.com,Company 58149,active,100,1/1/2024,2201
PRJ-58150,CUST-58150,INV-58150,user58150@example.com,Company 58150,active,100,1/1/2024,2201
PRJ-58151,CUST-58151,INV-58151,user58151@example.com,Company 58151,active,100,1/1/2024,2201
PRJ-58152,CUST-58152,INV-58152,user58152@example.com,Company 58152,active,100,1/1/2024,2201
PRJ-58153,CUST-58153,INV-58153,user58153@example.com,Company 58153,active,100,1/1/2024,2201
PRJ-58154,CUST-58154,INV-58154,user58154@example.com,Company 58154,active,100,1/1/2024,2201
PRJ-58155,CUST-58155,INV-58155,user58155@example.com,Company 58155,active,100,1/1/2024,2201
PRJ-58156,CUST-58156,INV-58156,user58156@example.com,Company 58156,active,100,1/1/2024,2201
PRJ-58157,CUST-58157,INV-58157,user58157@example.com,Company 58157,active,100,1/1/2024,2201
PRJ-58158,CUST-58158,INV-58158,user58158@example.com,Company 58158,active,100,1/1/2024,2201
PRJ-58159,CUST-58159,INV-58159,user58159@example.com,Company 58159,active,100,1/1/2024,2201
PRJ-58160,CUST-58160,INV-58160,user58160@example.com,Company 58160,active,100,1/1/2024,2201
PRJ-58161,CUST-58161,INV-58161,user58161@example.com,Company 58161,active,100,1/1/2024,2201
PRJ-58162,CUST-58162,INV-58162,user58162@example.com,Company 58162,active,100,1/1/2024,2201
PRJ-58163,CUST-58163,INV-58163,user58163@example.com,Company 58163,active,100,1/1/2024,2201
PRJ-58164,CUST-58164,INV-58164,user58164@example.com,Company 58164,active,100,1/1/2024,2201
PRJ-58165,CUST-58165,INV-58165,user58165@example.com,Company 58165,active,100,1/1/2024,2201
PRJ-58166,CUST-58166,INV-58166,user58166@example.com,Company 58166,active,100,1/1/2024,2201
PRJ-58167,CUST-58167,INV-58167,user58167@example.com,Company 58167,active,100,1/1/2024,2201
PRJ-58168,CUST-58168,INV-58168,user58168@example.com,Company 58168,active,100,1/1/2024,2201
PRJ-58169,CUST-58169,INV-58169,user58169@example.com,Company 58169,active,100,1/1/2024,2201
PRJ-58170,CUST-58170,INV-58170,user58170@example.com,Company 58170,active,100,1/1/2024,2201
PRJ-58171,CUST-58171,INV-58171,user58171@example.com,Company 58171,active,100,1/1/2024,2201
PRJ-58172,CUST-58172,INV-58172,user58172@example.com,Company 58172,active,100,1/1/2024,2201
PRJ-58173,CUST-58173,INV-58173,user58173@example.com,Company 58173,active,100,1/1/2024,2201
PRJ-58174,CUST-58174,INV-58174,user58174@example.com,Company 58174,active,100,1/1/2024,2201
PRJ-58175,CUST-58175,INV-58175,user58175@example.com,Company 58175,active,100,1/1/2024,2201
PRJ-58176,CUST-58176,INV-58176,user58176@example.com,Company 58176,active,100,1/1/2024,2201
PRJ-58177,CUST-58177,INV-58177,user58177@example.com,Company 58177,active,100,1/1/2024,2201
PRJ-58178,CUST-58178,INV-58178,user58178@example.com,Company 58178,active,100,1/1/2024,2201
PRJ-58179,CUST-58179,INV-58179,user58179@example.com,Company 58179,active,100,1/1/2024,2201
PRJ-58180,CUST-58180,INV-58180,user58180@example.com,Company 58180,active,100,1/1/2024,2201
PRJ-58181,CUST-58181,INV-58181,user58181@example.com,Company 58181,active,100,1/1/2024,2201
PRJ-58182,CUST-58182,INV-58182,user58182@example.com,Company 58182,active,100,1/1/2024,2201
PRJ-58183,CUST-58183,INV-58183,user58183@example.com,Company 58183,active,100,1/1/2024,2201
PRJ-58184,CUST-58184,INV-58184,user58184@example.com,Company 58184,active,100,1/1/2024,2201
PRJ-58185,CUST-58185,INV-58185,user58185@example.com,Company 58185,active,100,1/1/2024,2201
PRJ-58186,CUST-58186,INV-58186,user58186@example.com,Company 58186,active,100,1/1/2024,2201
PRJ-58187,CUST-58187,INV-58187,user58187@example.com,Company 58187,active,100,1/1/2024,2201
PRJ-58188,CUST-58188,INV-58188,user58188@example.com,Company 58188,active,100,1/1/2024,2201
PRJ-58189,CUST-58189,INV-58189,user58189@example.com,Company 58189,active,100,1/1/2024,2201
PRJ-58190,CUST-58190,INV-58190,user58190@example.com,Company 58190,active,100,1/1/2024,2201
PRJ-58191,CUST-58191,INV-58191,user58191@example.com,Company 58191,active,100,1/1/2024,2201
PRJ-58192,CUST-58192,INV-58192,user58192@example.com,Company 58192,active,100,1/1/2024,2201
PRJ-58193,CUST-58193,INV-58193,user58193@example.com,Company 58193,active,100,1/1/2024,2201
PRJ-58194,CUST-58194,INV-58194,user58194@example.com,Company 58194,active,100,1/1/2024,2201
PRJ-58195,CUST-58195,INV-58195,user58195@example.com,Company 58195,active,100,1/1/2024,2201
PRJ-58196,CUST-58196,INV-58196,user58196@example.com,Company 58196,active,100,1/1/2024,2201
PRJ-58197,CUST-58197,INV-58197,user58197@example.com,Company 58197,active,100,1/1/2024,2201
PRJ-58198,CUST-58198,INV-58198,user58198@example.com,Company 58198,active,100,1/1/2024,2201
PRJ-58199,CUST-58199,INV-58199,user58199@example.com,Company 58199,active,100,1/1/2024,2201
PRJ-58200,CUST-58200,INV-58200,user58200@example.com,Company 58200,active,100,1/1/2024,2201
PRJ-58201,CUST-58201,INV-58201,user58201@example.com,Company 58201,active,100,1/1/2024,2201
PRJ-58202,CUST-58202,INV-58202,user58202@example.com,Company 58202,active,100,1/1/2024,2201
PRJ-58203,CUST-58203,INV-58203,user58203@example.com,Company 58203,active,100,1/1/2024,2201
PRJ-58204,CUST-58204,INV-58204,user58204@example.com,Company 58204,active,100,1/1/2024,2201
PRJ-58205,CUST-58205,INV-58205,user58205@example.com,Company 58205,active,100,1/1/2024,2201
PRJ-58206,CUST-58206,INV-58206,user58206@example.com,Company 58206,active,100,1/1/2024,2201
PRJ-58207,CUST-58207,INV-58207,user58207@example.com,Company 58207,active,100,1/1/2024,2201
PRJ-58208,CUST-58208,INV-58208,user58208@example.com,Company 58208,active,100,1/1/2024,2201
PRJ-58209,CUST-58209,INV-58209,user58209@example.com,Company 58209,active,100,1/1/2024,2201
PRJ-58210,CUST-58210,INV-58210,user58210@example.com,Company 58210,active,100,1/1/2024,2201
PRJ-58211,CUST-58211,INV-58211,user58211@example.com,Company 58211,active,100,1/1/2024,2201
PRJ-58212,CUST-58212,INV-58212,user58212@example.com,Company 58212,active,100,1/1/2024,2201
PRJ-58213,CUST-58213,INV-58213,user58213@example.com,Company 58213,active,100,1/1/2024,2201
PRJ-58214,CUST-58214,INV-58214,user58214@example.com,Company 58214,active,100,1/1/2024,2201
PRJ-58215,CUST-58215,INV-58215,user58215@example.com,Company 58215,active,100,1/1/2024,2201
PRJ-58216,CUST-58216,INV-58216,user58216@example.com,Company 58216,active,100,1/1/2024,2201
PRJ-58217,CUST-58217,INV-58217,user58217@example.com,Company 58217,active,100,1/1/2024,2201
PRJ-58218,CUST-58218,INV-58218,user58218@example.com,Company 58218,active,100,1/1/2024,2201
PRJ-58219,CUST-58219,INV-58219,user58219@example.com,Company 58219,active,100,1/1/2024,2201
PRJ-58220,CUST-58220,INV-58220,user58220@example.com,Company 58220,active,100,1/1/2024,2201
PRJ-58221,CUST-58221,INV-58221,user58221@example.com,Company 58221,active,100,1/1/2024,2201
PRJ-58222,CUST-58222,INV-58222,user58222@example.com,Company 58222,active,100,1/1/2024,2201
PRJ-58223,CUST-58223,INV-58223,user58223@example.com,Company 58223,active,100,1/1/2024,2201
PRJ-58224,CUST-58224,INV-58224,user58224@example.com,Company 58224,active,100,1/1/2024,2201
PRJ-58225,CUST-58225,INV-58225,user58225@example.com,Company 58225,active,100,1/1/2024,2201
PRJ-58226,CUST-58226,INV-58226,user58226@example.com,Company 58226,active,100,1/1/2024,2201
PRJ-58227,CUST-58227,INV-58227,user58227@example.com,Company 58227,active,100,1/1/2024,2201
PRJ-58228,CUST-58228,INV-58228,user58228@example.com,Company 58228,active,100,1/1/2024,2201
PRJ-58229,CUST-58229,INV-58229,user58229@example.com,Company 58229,active,100,1/1/2024,2201
PRJ-58230,CUST-58230,INV-58230,user58230@example.com,Company 58230,active,100,1/1/2024,2201
PRJ-58231,CUST-58231,INV-58231,user58231@example.com,Company 58231,active,100,1/1/2024,2201
PRJ-58232,CUST-58232,INV-58232,user58232@example.com,Company 58232,active,100,1/1/2024,2201
PRJ-58233,CUST-58233,INV-58233,user58233@example.com,Company 58233,active,100,1/1/2024,2201
PRJ-58234,CUST-58234,INV-58234,user58234@example.com,Company 58234,active,100,1/1/2024,2201
PRJ-58235,CUST-58235,INV-58235,user58235@example.com,Company 58235,active,100,1/1/2024,2201
PRJ-58236,CUST-58236,INV-58236,user58236@example.com,Company 58236,active,100,1/1/2024,2201
PRJ-58237,CUST-58237,INV-58237,user58237@example.com,Company 58237,active,100,1/1/2024,2201
PRJ-58238,CUST-58238,INV-58238,user58238@example.com,Company 58238,active,100,1/1/2024,2201
PRJ-58239,CUST-58239,INV-58239,user58239@example.com,Company 58239,active,100,1/1/2024,2201
PRJ-58240,CUST-58240,INV-58240,user58240@example.com,Company 58240,active,100,1/1/2024,2201
PRJ-58241,CUST-58241,INV-58241,user58241@example.com,Company 58241,active,100,1/1/2024,2201
PRJ-58242,CUST-58242,INV-58242,user58242@example.com,Company 58242,active,100,1/1/2024,2201
PRJ-58243,CUST-58243,INV-58243,user58243@example.com,Company 58243,active,100,1/1/2024,2201
PRJ-58244,CUST-58244,INV-58244,user58244@example.com,Company 58244,active,100,1/1/2024,2201
PRJ-58245,CUST-58245,INV-58245,user58245@example.com,Company 58245,active,100,1/1/2024,2201
PRJ-58246,CUST-58246,INV-58246,user58246@example.com,Company 58246,active,100,1/1/2024,2201
PRJ-58247,CUST-58247,INV-58247,user58247@example.com,Company 58247,active,100,1/1/2024,2201
PRJ-58248,CUST-58248,INV-58248,user58248@example.com,Company 58248,active,100,1/1/2024,2201
PRJ-58249,CUST-58249,INV-58249,user58249@example.com,Company 58249,active,100,1/1/2024,2201
PRJ-58250,CUST-58250,INV-58250,user58250@example.com,Company 58250,active,100,1/1/2024,2201
PRJ-58251,CUST-58251,INV-58251,user58251@example.com,Company 58251,active,100,1/1/2024,2201
PRJ-58252,CUST-58252,INV-58252,user58252@example.com,Company 58252,active,100,1/1/2024,2201
PRJ-58253,CUST-58253,INV-58253,user58253@example.com,Company 58253,active,100,1/1/2024,2201
PRJ-58254,CUST-58254,INV-58254,user58254@example.com,Company 58254,active,100,1/1/2024,2201
PRJ-58255,CUST-58255,INV-58255,user58255@example.com,Company 58255,active,100,1/1/2024,2201
PRJ-58256,CUST-58256,INV-58256,user58256@example.com,Company 58256,active,100,1/1/2024,2201
PRJ-58257,CUST-58257,INV-58257,user58257@example.com,Company 58257,active,100,1/1/2024,2201
PRJ-58258,CUST-58258,INV-58258,user58258@example.com,Company 58258,active,100,1/1/2024,2201
PRJ-58259,CUST-58259,INV-58259,user58259@example.com,Company 58259,active,100,1/1/2024,2201
PRJ-58260,CUST-58260,INV-58260,user58260@example.com,Company 58260,active,100,1/1/2024,2201
PRJ-58261,CUST-58261,INV-58261,user58261@example.com,Company 58261,active,100,1/1/2024,2201
PRJ-58262,CUST-58262,INV-58262,user58262@example.com,Company 58262,active,100,1/1/2024,2201
PRJ-58263,CUST-58263,INV-58263,user58263@example.com,Company 58263,active,100,1/1/2024,2201
PRJ-58264,CUST-58264,INV-58264,user58264@example.com,Company 58264,active,100,1/1/2024,2201
PRJ-58265,CUST-58265,INV-58265,user58265@example.com,Company 58265,active,100,1/1/2024,2201
PRJ-58266,CUST-58266,INV-58266,user58266@example.com,Company 58266,active,100,1/1/2024,2201
PRJ-58267,CUST-58267,INV-58267,user58267@example.com,Company 58267,active,100,1/1/2024,2201
PRJ-58268,CUST-58268,INV-58268,user58268@example.com,Company 58268,active,100,1/1/2024,2201
PRJ-58269,CUST-58269,INV-58269,user58269@example.com,Company 58269,active,100,1/1/2024,2201
PRJ-58270,CUST-58270,INV-58270,user58270@example.com,Company 58270,active,100,1/1/2024,2201
PRJ-58271,CUST-58271,INV-58271,user58271@example.com,Company 58271,active,100,1/1/2024,2201
PRJ-58272,CUST-58272,INV-58272,user58272@example.com,Company 58272,active,100,1/1/2024,2201
PRJ-58273,CUST-58273,INV-58273,user58273@example.com,Company 58273,active,100,1/1/2024,2201
PRJ-58274,CUST-58274,INV-58274,user58274@example.com,Company 58274,active,100,1/1/2024,2201
PRJ-58275,CUST-58275,INV-58275,user58275@example.com,Company 58275,active,100,1/1/2024,2201
PRJ-58276,CUST-58276,INV-58276,user58276@example.com,Company 58276,active,100,1/1/2024,2201
PRJ-58277,CUST-58277,INV-58277,user58277@example.com,Company 58277,active,100,1/1/2024,2201
PRJ-58278,CUST-58278,INV-58278,user58278@example.com,Company 58278,active,100,1/1/2024,2201
PRJ-58279,CUST-58279,INV-58279,user58279@example.com,Company 58279,active,100,1/1/2024,2201
PRJ-58280,CUST-58280,INV-58280,user58280@example.com,Company 58280,active,100,1/1/2024,2201
PRJ-58281,CUST-58281,INV-58281,user58281@example.com,Company 58281,active,100,1/1/2024,2201
PRJ-58282,CUST-58282,INV-58282,user58282@example.com,Company 58282,active,100,1/1/2024,2201
PRJ-58283,CUST-58283,INV-58283,user58283@example.com,Company 58283,active,100,1/1/2024,2201
PRJ-58284,CUST-58284,INV-58284,user58284@example.com,Company 58284,active,100,1/1/2024,2201
PRJ-58285,CUST-58285,INV-58285,user58285@example.com,Company 58285,active,100,1/1/2024,2201
PRJ-58286,CUST-58286,INV-58286,user58286@example.com,Company 58286,active,100,1/1/2024,2201
PRJ-58287,CUST-58287,INV-58287,user58287@example.com,Company 58287,active,100,1/1/2024,2201
PRJ-58288,CUST-58288,INV-58288,user58288@example.com,Company 58288,active,100,1/1/2024,2201
PRJ-58289,CUST-58289,INV-58289,user58289@example.com,Company 58289,active,100,1/1/2024,2201
PRJ-58290,CUST-58290,INV-58290,user58290@example.com,Company 58290,active,100,1/1/2024,2201
PRJ-58291,CUST-58291,INV-58291,user58291@example.com,Company 58291,active,100,1/1/2024,2201
PRJ-58292,CUST-58292,INV-58292,user58292@example.com,Company 58292,active,100,1/1/2024,2201
PRJ-58293,CUST-58293,INV-58293,user58293@example.com,Company 58293,active,100,1/1/2024,2201
PRJ-58294,CUST-58294,INV-58294,user58294@example.com,Company 58294,active,100,1/1/2024,2201
PRJ-58295,CUST-58295,INV-58295,user58295@example.com,Company 58295,active,100,1/1/2024,2201
PRJ-58296,CUST-58296,INV-58296,user58296@example.com,Company 58296,active,100,1/1/2024,2201
PRJ-58297,CUST-58297,INV-58297,user58297@example.com,Company 58297,active,100,1/1/2024,2201
PRJ-58298,CUST-58298,INV-58298,user58298@example.com,Company 58298,active,100,1/1/2024,2201
PRJ-58299,CUST-58299,INV-58299,user58299@example.com,Company 58299,active,100,1/1/2024,2201
PRJ-58300,CUST-58300,INV-58300,user58300@example.com,Company 58300,active,100,1/1/2024,2201
PRJ-58301,CUST-58301,INV-58301,user58301@example.com,Company 58301,active,100,1/1/2024,2201
PRJ-58302,CUST-58302,INV-58302,user58302@example.com,Company 58302,active,100,1/1/2024,2201
PRJ-58303,CUST-58303,INV-58303,user58303@example.com,Company 58303,active,100,1/1/2024,2201
PRJ-58304,CUST-58304,INV-58304,user58304@example.com,Company 58304,active,100,1/1/2024,2201
PRJ-58305,CUST-58305,INV-58305,user58305@example.com,Company 58305,active,100,1/1/2024,2201
PRJ-58306,CUST-58306,INV-58306,user58306@example.com,Company 58306,active,100,1/1/2024,2201
PRJ-58307,CUST-58307,INV-58307,user58307@example.com,Company 58307,active,100,1/1/2024,2201
PRJ-58308,CUST-58308,INV-58308,user58308@example.com,Company 58308,active,100,1/1/2024,2201
PRJ-58309,CUST-58309,INV-58309,user58309@example.com,Company 58309,active,100,1/1/2024,2201
PRJ-58310,CUST-58310,INV-58310,user58310@example.com,Company 58310,active,100,1/1/2024,2201
PRJ-58311,CUST-58311,INV-58311,user58311@example.com,Company 58311,active,100,1/1/2024,2201
PRJ-58312,CUST-58312,INV-58312,user58312@example.com,Company 58312,active,100,1/1/2024,2201
PRJ-58313,CUST-58313,INV-58313,user58313@example.com,Company 58313,active,100,1/1/2024,2201
PRJ-58314,CUST-58314,INV-58314,user58314@example.com,Company 58314,active,100,1/1/2024,2201
PRJ-58315,CUST-58315,INV-58315,user58315@example.com,Company 58315,active,100,1/1/2024,2201
PRJ-58316,CUST-58316,INV-58316,user58316@example.com,Company 58316,active,100,1/1/2024,2201
PRJ-58317,CUST-58317,INV-58317,user58317@example.com,Company 58317,active,100,1/1/2024,2201
PRJ-58318,CUST-58318,INV-58318,user58318@example.com,Company 58318,active,100,1/1/2024,2201
PRJ-58319,CUST-58319,INV-58319,user58319@example.com,Company 58319,active,100,1/1/2024,2201
PRJ-58320,CUST-58320,INV-58320,user58320@example.com,Company 58320,active,100,1/1/2024,2201
PRJ-58321,CUST-58321,INV-58321,user58321@example.com,Company 58321,active,100,1/1/2024,2201
PRJ-58322,CUST-58322,INV-58322,user58322@example.com,Company 58322,active,100,1/1/2024,2201
PRJ-58323,CUST-58323,INV-58323,user58323@example.com,Company 58323,active,100,1/1/2024,2201
PRJ-58324,CUST-58324,INV-58324,user58324@example.com,Company 58324,active,100,1/1/2024,2201
PRJ-58325,CUST-58325,INV-58325,user58325@example.com,Company 58325,active,100,1/1/2024,2201
PRJ-58326,CUST-58326,INV-58326,user58326@example.com,Company 58326,active,100,1/1/2024,2201
PRJ-58327,CUST-58327,INV-58327,user58327@example.com,Company 58327,active,100,1/1/2024,2201
PRJ-58328,CUST-58328,INV-58328,user58328@example.com,Company 58328,active,100,1/1/2024,2201
PRJ-58329,CUST-58329,INV-58329,user58329@example.com,Company 58329,active,100,1/1/2024,2201
PRJ-58330,CUST-58330,INV-58330,user58330@example.com,Company 58330,active,100,1/1/2024,2201
PRJ-58331,CUST-58331,INV-58331,user58331@example.com,Company 58331,active,100,1/1/2024,2201
PRJ-58332,CUST-58332,INV-58332,user58332@example.com,Company 58332,active,100,1/1/2024,2201
PRJ-58333,CUST-58333,INV-58333,user58333@example.com,Company 58333,active,100,1/1/2024,2201
PRJ-58334,CUST-58334,INV-58334,user58334@example.com,Company 58334,active,100,1/1/2024,2201
PRJ-58335,CUST-58335,INV-58335,user58335@example.com,Company 58335,active,100,1/1/2024,2201
PRJ-58336,CUST-58336,INV-58336,user58336@example.com,Company 58336,active,100,1/1/2024,2201
PRJ-58337,CUST-58337,INV-58337,user58337@example.com,Company 58337,active,100,1/1/2024,2201
PRJ-58338,CUST-58338,INV-58338,user58338@example.com,Company 58338,active,100,1/1/2024,2201
PRJ-58339,CUST-58339,INV-58339,user58339@example.com,Company 58339,active,100,1/1/2024,2201
PRJ-58340,CUST-58340,INV-58340,user58340@example.com,Company 58340,active,100,1/1/2024,2201
PRJ-58341,CUST-58341,INV-58341,user58341@example.com,Company 58341,active,100,1/1/2024,2201
PRJ-58342,CUST-58342,INV-58342,user58342@example.com,Company 58342,active,100,1/1/2024,2201
PRJ-58343,CUST-58343,INV-58343,user58343@example.com,Company 58343,active,100,1/1/2024,2201
PRJ-58344,CUST-58344,INV-58344,user58344@example.com,Company 58344,active,100,1/1/2024,2201
PRJ-58345,CUST-58345,INV-58345,user58345@example.com,Company 58345,active,100,1/1/2024,2201
